Id,Weekly_Sales
5_10_2013-03-29,10008.36185
5_10_2013-04-05,10697.0366
5_10_2013-04-12,10107.12035
5_10_2013-04-19,9997.13495
5_10_2013-04-26,9754.98765
5_10_2013-05-03,10136.0117
5_10_2013-05-10,10036.5287
5_10_2013-05-17,10085.702
5_10_2013-05-24,10231.9608
5_10_2013-05-31,10203.7338
5_10_2013-06-07,10475.62445
5_10_2013-06-14,10440.6813
5_10_2013-06-21,10747.48015
5_10_2013-06-28,10326.6665
5_10_2013-07-05,10258.9794
5_10_2013-07-12,10525.30015
5_10_2013-07-19,10380.84445
5_10_2013-07-26,10328.5529
5_11_2012-11-02,7497.03945
5_11_2012-11-09,7112.7806
5_11_2012-11-16,7521.97475
5_11_2012-11-23,8112.11265
5_11_2012-11-30,9387.7119
5_11_2012-12-07,10619.99795
5_11_2012-12-14,7995.3721
5_11_2012-12-21,9232.5692
5_11_2012-12-28,8212.1574
5_11_2013-01-04,7855.2779
5_11_2013-01-11,7878.50575
5_11_2013-01-18,8160.7485
5_11_2013-01-25,6937.10635
5_11_2013-02-01,7396.93235
5_11_2013-02-08,7237.62455
5_11_2013-02-15,6764.4779
5_11_2013-02-22,6967.32995
5_11_2013-03-01,7255.2811
5_11_2013-03-08,7255.7148
5_11_2013-03-15,6842.0178
5_11_2013-03-22,7011.685
5_11_2013-03-29,7105.0144
5_11_2013-04-05,7313.0792
5_11_2013-04-12,6966.8019
5_11_2013-04-19,7220.22845
5_11_2013-04-26,7146.46445
5_11_2013-05-03,7681.30295
5_11_2013-05-10,7514.82875
5_11_2013-05-17,8240.4946
5_11_2013-05-24,7987.1132
5_11_2013-05-31,7820.5872
5_11_2013-06-07,8200.38475
5_11_2013-06-14,8103.78075
5_11_2013-06-21,8362.28445
5_11_2013-06-28,8091.5241
5_11_2013-07-05,8191.6185
5_11_2013-07-12,8699.99595
5_11_2013-07-19,7635.6033
5_11_2013-07-26,7119.4685
5_12_2012-11-02,2546.0851
5_12_2012-11-09,2744.4123
5_12_2012-11-16,2494.8598
5_12_2012-11-23,2470.1612
5_12_2012-11-30,2320.9634
5_12_2012-12-07,2501.18945
5_12_2012-12-14,2121.8392
5_12_2012-12-21,2323.49255
5_12_2012-12-28,2030.16775
5_12_2013-01-04,2021.8678
5_12_2013-01-11,1909.1972
5_12_2013-01-18,2268.74645
5_12_2013-01-25,2460.09615
5_12_2013-02-01,2468.53495
5_12_2013-02-08,2291.45325
5_12_2013-02-15,2331.3069
5_12_2013-02-22,2067.2091
5_12_2013-03-01,2481.74935
5_12_2013-03-08,2515.8475
5_12_2013-03-15,2543.3133
5_12_2013-03-22,2722.5849
5_12_2013-03-29,2520.1924
5_12_2013-04-05,2737.37975
5_12_2013-04-12,2798.18615
5_12_2013-04-19,2696.8986
5_12_2013-04-26,2582.55525
5_12_2013-05-03,2853.65955
5_12_2013-05-10,2670.84045
5_12_2013-05-17,2926.20035
5_12_2013-05-24,2972.57165
5_12_2013-05-31,2873.27525
5_12_2013-06-07,2988.64005
5_12_2013-06-14,2777.5907
5_12_2013-06-21,2946.39085
5_12_2013-06-28,2925.1464
5_12_2013-07-05,2931.0909
5_12_2013-07-12,2877.1408
5_12_2013-07-19,2853.1983
5_12_2013-07-26,2829.5571
5_13_2012-11-02,11560.1396
5_13_2012-11-09,11293.3393
5_13_2012-11-16,11411.83825
5_13_2012-11-23,10590.4164
5_13_2012-11-30,11064.10845
5_13_2012-12-07,10149.0449
5_13_2012-12-14,11236.6358
5_13_2012-12-21,11042.01215
5_13_2012-12-28,11441.87105
5_13_2013-01-04,10877.75885
5_13_2013-01-11,11045.15295
5_13_2013-01-18,11205.4972
5_13_2013-01-25,10646.1928
5_13_2013-02-01,11700.5274
5_13_2013-02-08,11905.69875
5_13_2013-02-15,10844.5996
5_13_2013-02-22,11459.95115
5_13_2013-03-01,11374.5225
5_13_2013-03-08,11926.6293
5_13_2013-03-15,11595.55965
5_13_2013-03-22,11227.4215
5_13_2013-03-29,11400.52375
5_13_2013-04-05,11697.1096
5_13_2013-04-12,11490.0733
5_13_2013-04-19,11302.0678
5_13_2013-04-26,11240.1347
5_13_2013-05-03,11454.52585
5_13_2013-05-10,11463.24035
5_13_2013-05-17,11322.96085
5_13_2013-05-24,11410.0164
5_13_2013-05-31,11313.8259
5_13_2013-06-07,11582.60515
5_13_2013-06-14,11122.4535
5_13_2013-06-21,11512.04055
5_13_2013-06-28,11384.6647
5_13_2013-07-05,11398.8249
5_13_2013-07-12,11418.4106
5_13_2013-07-19,11372.26875
5_13_2013-07-26,11231.1237
5_14_2012-11-02,3593.2736
5_14_2012-11-09,3462.72855
5_14_2012-11-16,3814.906
5_14_2012-11-23,13930.9879
5_14_2012-11-30,4179.3318
5_14_2012-12-07,4476.4901
5_14_2012-12-14,4054.9709
5_14_2012-12-21,7292.3668
5_14_2012-12-28,4421.0949
5_14_2013-01-04,3540.8809
5_14_2013-01-11,3359.283
5_14_2013-01-18,3941.5296
5_14_2013-01-25,3454.66395
5_14_2013-02-01,3386.39415
5_14_2013-02-08,4131.5961
5_14_2013-02-15,3714.54735
5_14_2013-02-22,3539.17575
5_14_2013-03-01,3672.0761
5_14_2013-03-08,3552.9518
5_14_2013-03-15,3427.4377
5_14_2013-03-22,3733.6543
5_14_2013-03-29,3774.2057
5_14_2013-04-05,3413.22705
5_14_2013-04-12,3427.65675
5_14_2013-04-19,3489.1715
5_14_2013-04-26,3829.9531
5_14_2013-05-03,3394.19985
5_14_2013-05-10,3422.77495
5_14_2013-05-17,3446.03435
5_14_2013-05-24,3455.4995
5_14_2013-05-31,3287.0622
5_14_2013-06-07,3263.6955
5_14_2013-06-14,3451.53225
5_14_2013-06-21,3389.22225
5_14_2013-06-28,3280.21235
5_14_2013-07-05,3189.94675
5_14_2013-07-12,3325.6927
5_14_2013-07-19,3372.47375
5_14_2013-07-26,3264.03225
5_16_2012-11-02,7354.09165
5_16_2012-11-09,3889.45045
5_16_2012-11-16,4063.16565
5_16_2012-11-23,4061.11815
5_16_2012-11-30,3613.6833
5_16_2012-12-07,4464.33555
5_16_2012-12-14,2856.21115
5_16_2012-12-21,3565.0327
5_16_2012-12-28,3521.3841
5_16_2013-01-04,2969.96805
5_16_2013-01-11,2891.6489
5_16_2013-01-18,4351.462
5_16_2013-01-25,4423.38765
5_16_2013-02-01,6012.9808
5_16_2013-02-08,6063.60595
5_16_2013-02-15,6562.40235
5_16_2013-02-22,8696.69115
5_16_2013-03-01,9098.3037
5_16_2013-03-08,9942.96885
5_16_2013-03-15,8753.7476
5_16_2013-03-22,9601.6178
5_16_2013-03-29,8333.86895
5_16_2013-04-05,9777.95265
5_16_2013-04-12,9473.4386
5_16_2013-04-19,8348.07985
5_16_2013-04-26,7154.9754
5_16_2013-05-03,8588.5904
5_16_2013-05-10,8448.42845
5_16_2013-05-17,9605.262
5_16_2013-05-24,8637.5756
5_16_2013-05-31,7881.24135
5_16_2013-06-07,9095.9869
5_16_2013-06-14,8463.62225
5_16_2013-06-21,9181.81055
5_16_2013-06-28,8369.6736
5_16_2013-07-05,7924.3285
5_16_2013-07-12,8698.93055
5_16_2013-07-19,8781.63205
5_16_2013-07-26,7595.20185
5_17_2012-11-02,2489.2751
5_17_2012-11-09,2428.73605
5_17_2012-11-16,2499.5993
5_17_2012-11-23,4678.41025
5_17_2012-11-30,2659.1858
5_17_2012-12-07,2779.89035
5_17_2012-12-14,3319.28555
5_17_2012-12-21,4228.31295
5_17_2012-12-28,3704.46985
5_17_2013-01-04,2782.32585
5_17_2013-01-11,2320.8408
5_17_2013-01-18,2560.0614
5_17_2013-01-25,2118.42505
5_17_2013-02-01,2414.1604
5_17_2013-02-08,2777.8773
5_17_2013-02-15,2919.20205
5_17_2013-02-22,2590.83135
5_17_2013-03-01,2571.5604
5_17_2013-03-08,2617.7306
5_17_2013-03-15,2565.18175
5_17_2013-03-22,2652.15325
5_17_2013-03-29,2642.25965
5_17_2013-04-05,2567.17065
5_17_2013-04-12,2454.26645
5_17_2013-04-19,2476.5806
5_17_2013-04-26,2502.9347
5_17_2013-05-03,2433.9597
5_17_2013-05-10,2401.2963
5_17_2013-05-17,2346.66545
5_17_2013-05-24,2315.6455
5_17_2013-05-31,2201.89465
5_17_2013-06-07,2318.132
5_17_2013-06-14,2118.2663
5_17_2013-06-21,2239.2582
5_17_2013-06-28,2345.94795
5_17_2013-07-05,2290.86275
5_17_2013-07-12,2278.1577
5_17_2013-07-19,2316.1649
5_17_2013-07-26,2420.7255
5_18_2012-11-02,1229.7457
5_18_2012-11-09,1270.19775
5_18_2012-11-16,2409.2767
5_18_2012-11-23,5810.5273
5_18_2012-11-30,7503.6437
5_18_2012-12-07,8115.6318
5_18_2012-12-14,7551.80715
5_18_2012-12-21,5132.43435
5_18_2012-12-28,4708.51905
5_18_2013-01-04,4340.16715
5_18_2013-01-11,1178.5149
5_18_2013-01-18,3295.905
5_18_2013-01-25,1808.05415
5_18_2013-02-01,1355.72115
5_18_2013-02-08,1347.4862
5_18_2013-02-15,3905.2356
5_18_2013-02-22,1018.3616
5_18_2013-03-01,1821.42855
5_18_2013-03-08,1440.724
5_18_2013-03-15,1215.30625
5_18_2013-03-22,1466.8852
5_18_2013-03-29,1626.61625
5_18_2013-04-05,1431.04485
5_18_2013-04-12,1079.1099
5_18_2013-04-19,1271.1929
5_18_2013-04-26,1470.80765
5_18_2013-05-24,1297.0395
5_18_2013-05-31,1128.22505
5_19_2012-11-02,36.0906
5_19_2012-11-09,48.7816
5_19_2012-11-16,72.5482
5_19_2012-11-23,47.9184
5_19_2012-11-30,41.7152
5_19_2012-12-07,47.2982
5_19_2012-12-14,57.7248
5_19_2012-12-21,46.7098
5_19_2012-12-28,71.36
5_19_2013-01-04,81.8466
5_19_2013-01-11,56.2478
5_19_2013-01-18,49.3088
5_19_2013-02-15,58.3774
5_19_2013-02-22,87.7984
5_19_2013-03-01,28.9848
5_19_2013-03-08,26.2176
5_19_2013-03-15,32.3626
5_19_2013-03-29,37.0824
5_19_2013-04-05,30.1912
5_19_2013-04-19,28.87
5_20_2012-11-02,1348.94885
5_20_2012-11-09,1263.9994
5_20_2012-11-16,1232.83245
5_20_2012-11-23,3129.70965
5_20_2012-11-30,1078.8994
5_20_2012-12-07,863.5562
5_20_2012-12-14,1252.8538
5_20_2012-12-21,1216.354
5_20_2012-12-28,942.86215
5_20_2013-01-04,988.6547
5_20_2013-01-11,1227.79835
5_20_2013-01-18,1225.39545
5_20_2013-01-25,1193.66245
5_20_2013-02-01,1246.76395
5_20_2013-02-08,1365.33545
5_20_2013-02-15,1276.1622
5_20_2013-02-22,1252.73355
5_20_2013-03-01,1182.077
5_20_2013-03-08,1408.34725
5_20_2013-03-15,1396.01955
5_20_2013-03-22,1177.0825
5_20_2013-03-29,1225.936
5_20_2013-04-05,1286.8272
5_20_2013-04-12,1298.52075
5_20_2013-04-19,1232.7699
5_20_2013-04-26,1299.4725
5_20_2013-05-03,1222.2971
5_20_2013-05-10,1232.72025
5_20_2013-05-17,1140.73465
5_20_2013-05-24,1208.02055
5_20_2013-05-31,1186.601
5_20_2013-06-07,1258.5997
5_20_2013-06-14,1213.73235
5_20_2013-06-21,1208.93265
5_20_2013-06-28,1257.2398
5_20_2013-07-05,1137.09305
5_20_2013-07-12,1203.5677
5_20_2013-07-19,1235.22355
5_20_2013-07-26,1239.37545
5_21_2012-11-02,1217.9303
5_21_2012-11-09,1315.00465
5_21_2012-11-16,1290.28185
5_21_2012-11-23,2004.8742
5_21_2012-11-30,1223.69735
5_21_2012-12-07,1419.97735
5_21_2012-12-14,1581.10535
5_21_2012-12-21,1760.1477
5_21_2012-12-28,1492.6927
5_21_2013-01-04,1186.71545
5_21_2013-01-11,1286.64655
5_21_2013-01-18,1321.6975
5_21_2013-01-25,1157.57385
5_21_2013-02-01,1235.45375
5_21_2013-02-08,1246.9976
5_21_2013-02-15,1173.8256
5_21_2013-02-22,1178.50265
5_21_2013-03-01,1206.95315
5_21_2013-03-08,1234.4927
5_21_2013-03-15,1182.416
5_21_2013-03-22,1217.97135
5_21_2013-03-29,1253.80755
5_21_2013-04-05,1227.56665
5_21_2013-04-12,1230.70285
5_21_2013-04-19,1198.325
5_21_2013-04-26,1242.88215
5_21_2013-05-03,1225.394
5_21_2013-05-10,1209.118
5_21_2013-05-17,1207.88825
5_21_2013-05-24,1172.90065
5_21_2013-05-31,1181.242
5_21_2013-06-07,1179.65775
5_21_2013-06-14,1183.49215
5_21_2013-06-21,1190.066
5_21_2013-06-28,1154.4971
5_21_2013-07-05,1132.84085
5_21_2013-07-12,1151.80985
5_21_2013-07-19,1168.7523
5_21_2013-07-26,1166.4266
5_22_2012-11-02,2435.2324
5_22_2012-11-09,2364.09465
5_22_2012-11-16,2454.97505
5_22_2012-11-23,6757.17285
5_22_2012-11-30,2795.71415
5_22_2012-12-07,2509.32885
5_22_2012-12-14,3038.3211
5_22_2012-12-21,4545.71305
5_22_2012-12-28,3972.07365
5_22_2013-01-04,2890.80905
5_22_2013-01-11,2214.22795
5_22_2013-01-18,2641.7642
5_22_2013-01-25,2247.26205
5_22_2013-02-01,2748.6554
5_22_2013-02-08,3069.79745
5_22_2013-02-15,2842.62075
5_22_2013-02-22,2358.01325
5_22_2013-03-01,2375.63355
5_22_2013-03-08,2574.7113
5_22_2013-03-15,2472.5316
5_22_2013-03-22,2313.04275
5_22_2013-03-29,2405.0468
5_22_2013-04-05,2447.853
5_22_2013-04-12,2449.96145
5_22_2013-04-19,2451.5223
5_22_2013-04-26,2555.47715
5_22_2013-05-03,2242.92545
5_22_2013-05-10,2334.55895
5_22_2013-05-17,2230.7445
5_22_2013-05-24,2249.49625
5_22_2013-05-31,2264.51465
5_22_2013-06-07,2112.74465
5_22_2013-06-14,2071.7725
5_22_2013-06-21,2076.63315
5_22_2013-06-28,2231.2053
5_22_2013-07-05,2220.9036
5_22_2013-07-12,1996.99825
5_22_2013-07-19,2227.0654
5_22_2013-07-26,2438.5371
5_23_2012-11-02,6386.7134
5_23_2012-11-09,7148.56085
5_23_2012-11-16,6093.41995
5_23_2012-11-23,8905.08275
5_23_2012-11-30,7055.5048
5_23_2012-12-07,9954.5826
5_23_2012-12-14,8594.43875
5_23_2012-12-21,12328.5688
5_23_2012-12-28,7117.1002
5_23_2013-01-04,6049.4403
5_23_2013-01-11,5052.3822
5_23_2013-01-18,6743.45545
5_23_2013-01-25,5054.4518
5_23_2013-02-01,5765.43515
5_23_2013-02-08,5954.08705
5_23_2013-02-15,6037.26865
5_23_2013-02-22,5888.8117
5_23_2013-03-01,6071.4095
5_23_2013-03-08,6119.9633
5_23_2013-03-15,5761.58645
5_23_2013-03-22,5874.006
5_23_2013-03-29,5943.92525
5_23_2013-04-05,6097.82955
5_23_2013-04-12,6140.2314
5_23_2013-04-19,5998.52205
5_23_2013-04-26,5976.54375
5_23_2013-05-03,6286.9841
5_23_2013-05-10,6388.08625
5_23_2013-05-17,6467.73035
5_23_2013-05-24,6632.2651
5_23_2013-05-31,6251.58735
5_23_2013-06-07,6310.50105
5_23_2013-06-14,6451.35765
5_23_2013-06-21,6609.98005
5_23_2013-06-28,6250.85845
5_23_2013-07-05,6350.1484
5_23_2013-07-12,6768.19505
5_23_2013-07-19,6241.49015
5_23_2013-07-26,6053.1068
5_24_2012-11-02,1460.15925
5_24_2012-11-09,1743.9184
5_24_2012-11-16,1663.10845
5_24_2012-11-23,3356.8948
5_24_2012-11-30,1742.0649
5_24_2012-12-07,2558.0928
5_24_2012-12-14,2411.1419
5_24_2012-12-21,3126.6926
5_24_2012-12-28,1555.2883
5_24_2013-01-04,1399.3146
5_24_2013-01-11,1344.02655
5_24_2013-01-18,1635.56935
5_24_2013-01-25,1060.1205
5_24_2013-02-01,1509.0311
5_24_2013-02-08,1652.97535
5_24_2013-02-15,1597.7116
5_24_2013-02-22,1341.3624
5_24_2013-03-01,1438.58325
5_24_2013-03-08,1574.06555
5_24_2013-03-15,1429.24495
5_24_2013-03-22,1489.69045
5_24_2013-03-29,1527.9544
5_24_2013-04-05,1466.7472
5_24_2013-04-12,1419.8561
5_24_2013-04-19,1310.14495
5_24_2013-04-26,1359.86475
5_24_2013-05-03,1382.30635
5_24_2013-05-10,1450.97635
5_24_2013-05-17,1412.2737
5_24_2013-05-24,1362.071
5_24_2013-05-31,1435.10155
5_24_2013-06-07,1432.7917
5_24_2013-06-14,1294.07215
5_24_2013-06-21,1428.81845
5_24_2013-06-28,1348.6603
5_24_2013-07-05,1418.9821
5_24_2013-07-12,1330.30885
5_24_2013-07-19,1329.43385
5_24_2013-07-26,1315.9722
5_25_2012-11-02,2991.2558
5_25_2012-11-09,2606.96155
5_25_2012-11-16,2446.4527
5_25_2012-11-23,2989.82765
5_25_2012-11-30,3189.85285
5_25_2012-12-07,3018.00355
5_25_2012-12-14,3419.6871
5_25_2012-12-21,3054.32515
5_25_2012-12-28,2748.45365
5_25_2013-01-04,2481.80215
5_25_2013-01-11,1809.79795
5_25_2013-01-18,2776.06065
5_25_2013-01-25,2469.99885
5_25_2013-02-01,2531.79535
5_25_2013-02-08,2755.91125
5_25_2013-02-15,3035.71095
5_25_2013-02-22,3087.4051
5_25_2013-03-01,3600.3001
5_25_2013-03-08,3855.71075
5_25_2013-03-15,3166.15185
5_25_2013-03-22,3094.4897
5_25_2013-03-29,3122.421
5_25_2013-04-05,3096.5637
5_25_2013-04-12,3207.4497
5_25_2013-04-19,2759.7225
5_25_2013-04-26,2770.0825
5_25_2013-05-03,2788.62885
5_25_2013-05-10,2958.44545
5_25_2013-05-17,3007.70515
5_25_2013-05-24,2926.6114
5_25_2013-05-31,2846.402
5_25_2013-06-07,2952.0259
5_25_2013-06-14,2737.65425
5_25_2013-06-21,3003.79575
5_25_2013-06-28,2870.4042
5_25_2013-07-05,2770.03005
5_25_2013-07-12,2750.33845
5_25_2013-07-19,3072.14855
5_25_2013-07-26,3001.6282
5_26_2012-11-02,1840.10205
5_26_2012-11-09,2449.69905
5_26_2012-11-16,1837.2508
5_26_2012-11-23,2763.5076
5_26_2012-11-30,2137.1614
5_26_2012-12-07,2490.3515
5_26_2012-12-14,2886.3192
5_26_2012-12-21,3468.10405
5_26_2012-12-28,1760.5292
5_26_2013-01-04,1691.7049
5_26_2013-01-11,1545.0509
5_26_2013-01-18,2019.5612
5_26_2013-01-25,1619.05555
5_26_2013-02-01,2095.81465
5_26_2013-02-08,2073.91935
5_26_2013-02-15,2546.10515
5_26_2013-02-22,2025.5337
5_26_2013-03-01,1834.65075
5_26_2013-03-08,1913.56095
5_26_2013-03-15,1801.739
5_26_2013-03-22,1658.2259
5_26_2013-03-29,1777.43815
5_26_2013-04-05,1838.5783
5_26_2013-04-12,1726.1062
5_26_2013-04-19,1628.48675
5_26_2013-04-26,1786.6585
5_26_2013-05-03,1629.91085
5_26_2013-05-10,1665.3953
5_26_2013-05-17,1529.8073
5_26_2013-05-24,1392.37995
5_26_2013-05-31,1402.20415
5_26_2013-06-07,1391.0836
5_26_2013-06-14,1318.511
5_26_2013-06-21,1371.68495
5_26_2013-06-28,1286.942
5_26_2013-07-05,1384.8822
5_26_2013-07-12,1346.74725
5_26_2013-07-19,1396.4503
5_26_2013-07-26,1367.8509
5_27_2012-11-02,420.2155
5_27_2012-11-09,472.091
5_27_2012-11-16,421.5063
5_27_2012-11-23,678.9683
5_27_2012-11-30,509.58075
5_27_2012-12-07,615.9217
5_27_2012-12-14,754.1543
5_27_2012-12-21,980.9803
5_27_2012-12-28,652.38915
5_27_2013-01-04,563.36025
5_27_2013-01-11,521.4463
5_27_2013-01-18,563.54065
5_27_2013-01-25,418.67685
5_27_2013-02-01,430.705
5_27_2013-02-08,423.87635
5_27_2013-02-15,486.20055
5_27_2013-02-22,376.921
5_27_2013-03-01,429.8131
5_27_2013-03-08,437.2819
5_27_2013-03-15,406.18755
5_27_2013-03-22,351.2152
5_27_2013-03-29,410.2028
5_27_2013-04-05,383.69895
5_27_2013-04-12,436.34465
5_27_2013-04-19,379.20985
5_27_2013-04-26,406.3385
5_27_2013-05-03,394.12565
5_27_2013-05-10,416.7133
5_27_2013-05-17,353.95965
5_27_2013-05-24,376.52565
5_27_2013-05-31,347.53805
5_27_2013-06-07,325.779
5_27_2013-06-14,358.9291
5_27_2013-06-21,347.5641
5_27_2013-06-28,332.14515
5_27_2013-07-05,347.26695
5_27_2013-07-12,335.77195
5_27_2013-07-19,370.8396
5_27_2013-07-26,354.81915
5_28_2012-11-02,192.1632
5_28_2012-11-09,226.59775
5_28_2012-11-16,204.8958
5_28_2012-11-23,185.61095
5_28_2012-11-30,195.0414
5_28_2012-12-07,201.6106
5_28_2012-12-14,192.5017
5_28_2012-12-21,241.5665
5_28_2012-12-28,205.6486
5_28_2013-01-04,218.4396
5_28_2013-01-11,194.23685
5_28_2013-01-18,200.9301
5_28_2013-01-25,224.8027
5_28_2013-02-01,226.2913
5_28_2013-02-08,238.4155
5_28_2013-02-15,211.76055
5_28_2013-02-22,181.4701
5_28_2013-03-01,204.3261
5_28_2013-03-08,201.8876
5_28_2013-03-15,188.291
5_28_2013-03-22,180.56705
5_28_2013-03-29,191.3146
5_28_2013-04-05,191.28925
5_28_2013-04-12,188.16375
5_28_2013-04-19,170.89845
5_28_2013-04-26,192.4408
5_28_2013-05-03,184.4779
5_28_2013-05-10,184.9406
5_28_2013-05-17,185.54425
5_28_2013-05-24,172.04655
5_28_2013-05-31,156.2625
5_28_2013-06-07,146.852
5_28_2013-06-14,143.5721
5_28_2013-06-21,149.0982
5_28_2013-06-28,143.4302
5_28_2013-07-05,156.2553
5_28_2013-07-12,149.77055
5_28_2013-07-19,146.62885
5_28_2013-07-26,143.0407
5_29_2012-11-02,1081.6699
5_29_2012-11-09,1343.12235
5_29_2012-11-16,1096.4746
5_29_2012-11-23,1555.0635
5_29_2012-11-30,1640.39775
5_29_2012-12-07,1405.73
5_29_2012-12-14,1612.7623
5_29_2012-12-21,2288.97605
5_29_2012-12-28,1793.10045
5_29_2013-01-04,1414.0697
5_29_2013-01-11,973.8246
5_29_2013-01-18,1258.0552
5_29_2013-01-25,1084.2075
5_29_2013-02-01,1165.79365
5_29_2013-02-08,1401.28445
5_29_2013-02-15,1193.93205
5_29_2013-02-22,1059.29005
5_29_2013-03-01,1093.5933
5_29_2013-03-08,1116.55535
5_29_2013-03-15,1014.86355
5_29_2013-03-22,931.7993
5_29_2013-03-29,1057.1085
5_29_2013-04-05,1045.4887
5_29_2013-04-12,1041.70625
5_29_2013-04-19,975.527
5_29_2013-04-26,1096.09405
5_29_2013-05-03,1063.19485
5_29_2013-05-10,1038.27575
5_29_2013-05-17,967.93605
5_29_2013-05-24,1010.4107
5_29_2013-05-31,1019.5382
5_29_2013-06-07,981.09105
5_29_2013-06-14,1048.58295
5_29_2013-06-21,991.28615
5_29_2013-06-28,1020.80295
5_29_2013-07-05,990.43105
5_29_2013-07-12,1023.9921
5_29_2013-07-19,1014.97355
5_29_2013-07-26,1099.0946
5_30_2012-11-02,792.3897
5_30_2012-11-09,642.19
5_30_2012-11-16,689.4681
5_30_2012-11-23,671.8337
5_30_2012-11-30,669.4808
5_30_2012-12-07,693.858
5_30_2012-12-14,564.8396
5_30_2012-12-21,866.794
5_30_2012-12-28,571.6119
5_30_2013-01-04,546.2417
5_30_2013-01-11,441.0875
5_30_2013-01-18,685.3343
5_30_2013-01-25,638.9288
5_30_2013-02-01,817.5115
5_30_2013-02-08,971.2514
5_30_2013-02-15,816.4277
5_30_2013-02-22,730.2412
5_30_2013-03-01,823.2896
5_30_2013-03-08,923.2962
5_30_2013-03-15,859.5282
5_30_2013-03-22,840.8153
5_30_2013-03-29,811.9944
5_30_2013-04-05,861.2954
5_30_2013-04-12,836.4633
5_30_2013-04-19,843.2605
5_30_2013-04-26,759.3456
5_30_2013-05-03,859.2564
5_30_2013-05-10,827.6914
5_30_2013-05-17,851.5573
5_30_2013-05-24,817.4656
5_30_2013-05-31,852.3816
5_30_2013-06-07,926.4313
5_30_2013-06-14,791.2834
5_30_2013-06-21,890.136
5_30_2013-06-28,877.0856
5_30_2013-07-05,869.6635
5_30_2013-07-12,883.1515
5_30_2013-07-19,850.7345
5_30_2013-07-26,856.947
5_31_2012-11-02,646.18385
5_31_2012-11-09,650.2439
5_31_2012-11-16,617.11695
5_31_2012-11-23,583.4093
5_31_2012-11-30,730.8625
5_31_2012-12-07,1075.5901
5_31_2012-12-14,973.16785
5_31_2012-12-21,1224.0282
5_31_2012-12-28,883.2423
5_31_2013-01-04,769.38725
5_31_2013-01-11,740.32955
5_31_2013-01-18,750.5038
5_31_2013-01-25,598.4502
5_31_2013-02-01,647.5305
5_31_2013-02-08,668.93695
5_31_2013-02-15,713.3588
5_31_2013-02-22,698.53615
5_31_2013-03-01,678.11195
5_31_2013-03-08,725.21205
5_31_2013-03-15,679.0303
5_31_2013-03-22,526.08405
5_31_2013-03-29,615.9438
5_31_2013-04-05,592.3098
5_31_2013-04-12,600.9013
5_31_2013-04-19,556.9804
5_31_2013-04-26,578.62475
5_31_2013-05-03,597.54985
5_31_2013-05-10,567.4181
5_31_2013-05-17,566.3723
5_31_2013-05-24,586.2668
5_31_2013-05-31,605.55315
5_31_2013-06-07,730.89895
5_31_2013-06-14,570.94725
5_31_2013-06-21,610.2085
5_31_2013-06-28,710.4473
5_31_2013-07-05,680.82585
5_31_2013-07-12,632.0481
5_31_2013-07-19,576.30615
5_31_2013-07-26,729.3045
5_32_2012-11-02,2481.62915
5_32_2012-11-09,2535.06395
5_32_2012-11-16,2366.6094
5_32_2012-11-23,2983.70175
5_32_2012-11-30,2212.3101
5_32_2012-12-07,3262.9038
5_32_2012-12-14,4316.6375
5_32_2012-12-21,7911.7946
5_32_2012-12-28,4867.8195
5_32_2013-01-04,3254.869
5_32_2013-01-11,1902.18335
5_32_2013-01-18,2804.3403
5_32_2013-01-25,1591.32755
5_32_2013-02-01,2534.92835
5_32_2013-02-08,2869.40555
5_32_2013-02-15,5041.20685
5_32_2013-02-22,2424.64795
5_32_2013-03-01,2441.07715
5_32_2013-03-08,2513.9397
5_32_2013-03-15,2586.7907
5_32_2013-03-22,3387.77865
5_32_2013-03-29,3053.9239
5_32_2013-04-05,2516.8262
5_32_2013-04-12,2154.9858
5_32_2013-04-19,2309.128
5_32_2013-04-26,2340.97495
5_32_2013-05-03,2322.81765
5_32_2013-05-10,2049.8461
5_32_2013-05-17,2223.50745
5_32_2013-05-24,2329.19665
5_32_2013-05-31,2297.8351
5_32_2013-06-07,2172.56005
5_32_2013-06-14,2052.97625
5_32_2013-06-21,2166.5171
5_32_2013-06-28,2069.77785
5_32_2013-07-05,2253.2707
5_32_2013-07-12,2207.139
5_32_2013-07-19,2120.27725
5_32_2013-07-26,2199.6658
5_33_2012-11-02,1538.81725
5_33_2012-11-09,1452.7892
5_33_2012-11-16,1526.5014
5_33_2012-11-23,3199.9387
5_33_2012-11-30,1608.56705
5_33_2012-12-07,2608.3822
5_33_2012-12-14,1826.43145
5_33_2012-12-21,2769.17435
5_33_2012-12-28,1544.2502
5_33_2013-01-04,1262.52615
5_33_2013-01-11,1063.91965
5_33_2013-01-18,1705.26865
5_33_2013-01-25,1101.6638
5_33_2013-02-01,1424.1973
5_33_2013-02-08,1805.554
5_33_2013-02-15,1546.95465
5_33_2013-02-22,1326.65645
5_33_2013-03-01,1467.36555
5_33_2013-03-08,1692.73305
5_33_2013-03-15,1555.83535
5_33_2013-03-22,1706.13625
5_33_2013-03-29,1611.7568
5_33_2013-04-05,1643.57905
5_33_2013-04-12,1447.77255
5_33_2013-04-19,1401.69935
5_33_2013-04-26,1431.26675
5_33_2013-05-03,1524.98625
5_33_2013-05-10,1444.3847
5_33_2013-05-17,1502.3798
